Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18412603,Lazeez Restaurant,1,New Delhi,"J 15, Alaknanda Shopping Complex, Mini Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2545694,28.5256646,"Chinese, North Indian, Italian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,11
7639,Madhuvan Chinese Fast Food,1,New Delhi,"Alaknanda Shopping Complex, Near Gangotri Complex Part B, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2532459,28.52560319,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,32
18441545,Mr Wong,1,New Delhi,"Shop 4, Nilgiri Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.249793,28.525675,"Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,10
9971,Mughlai Shahi Rasoi,1,New Delhi,"B-13, DDA Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.253851,28.5253274,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,23
18451572,Mumbai Central Street Food,1,New Delhi,"Shop 6, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.24780235,28.52774267,"Street Food, Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
7593,Neha's Treat,1,New Delhi,"Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2540306,28.5257928,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,42
301440,New Bakers Shoppee,1,New Delhi,"A-12, Alaknanda Shopping Complex, Opposite ICICI Bank, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25402072,28.52553898,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,21
7585,Pant  Ice Cream Parlour,1,New Delhi,"A-17, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25401971,28.52572397,"Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,16
306531,PM 2 AM Food Bank,1,New Delhi,"1st Floor, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25118,28.52757,North Indian,500,Indian Rupees(Rs.),No,Yes,Yes,No,2,2.5,Orange,Average,37
18354658,Punjabi Chaap Corner,1,New Delhi,"Shop 6, GF, Plot 2, NRI Colony, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2542022,28.533376,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18337782,Sartaj Food Corner,1,New Delhi,"J 3/21, DDA Flats, Opposite Alaknanda Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2540755,28.5258419,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,7
18258759,The Sugar Therapy,1,New Delhi,"63-C, Pocket F, Gangotri Apartments, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.252479,28.523785,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,22
18057805,Biryani Binge,1,New Delhi,"Mandakini Enclave, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25034475,28.53141028,"North Indian, Biryani",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,97
3428,City of Joy,1,New Delhi,"2, 1st Floor, Aravali Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25312788,28.53267894,Bengali,800,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,452
18425771,Letz Roll,1,New Delhi,"Narmada Shopping Complex, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2468466,28.5278902,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,14
18304836,Nukkad,1,New Delhi,"Shop 14, Nilgiri Apartments, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25,28.53,"Chinese, Mughlai, North Indian",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,82
18311951,#InstaFreeze,1,New Delhi,"B-17, Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.253694,28.52542,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18401128,Aahar Meat and Chicken Shop,1,New Delhi,"F-6, Pushpa Bhawan, Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25,28.52,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18354667,Food Cafe,1,New Delhi,"1-B, Mandakini Enclave, Near Gate 6, Opposite Kalka Public School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25012012,28.5299095,"South Indian, North Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18431379,Lazeez Restaurant,1,New Delhi,"15, Opposite Union Bank of India, Main Road, Greater Kailash 4, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.25394236,28.5335614,"Chinese, North Indian, Mughlai, Pizza",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18311953,Lemon Chick,1,New Delhi,"7 & 11, G-1, Raj Tower 1, Alaknanda Shopping Complex, Near Post Office, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2546954,28.525267,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,2
18361522,Punjabi Chaap Corner,1,New Delhi,"Shop 6, Ground Floor, Plot 2, NRI Colony, Greater Kailash 4, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",0,0,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18425780,Purani Dilli Foods,1,New Delhi,"J-16, Mini Market, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2550814,28.5254928,Mughlai,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18489513,Tandoori Kebab,1,New Delhi,"356 Narmada, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.248174,28.526931,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
306795,Shree Rathnam,1,New Delhi,"D1, First Floor, Abhishek Tower, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2543449,28.5255985,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,31
7249,Alaturka,1,New Delhi,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1549849,28.541562,Turkish,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,100
7246,Amici Gourmet Pizza,1,New Delhi,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1549896,28.5414797,"Pizza, Italian",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,230
310723,Burger King,1,New Delhi,"3rd Floor,  Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1551985,28.5417053,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,458
7253,Kylin Express,1,New Delhi,"5, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.155068,28.5411683,"Asian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,176
18180041,Big Fat Sandwich,1,New Delhi,"Over Bridge, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.15575699,28.54155381,American,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good,232
18434414,Fashion Tv Cafe,1,New Delhi,"T-319, Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.15530144,28.5414127,"Continental, Chinese, North Indian",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,27
4905,Kylin Skybar,1,New Delhi,"T-302, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.154938,28.5414475,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,210
18421232,Lemon Drops,1,New Delhi,"T 314 -15, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1552225,28.5410525,"North Indian, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,44
7228,Punjabi By Nature Express,1,New Delhi,"3rd Floor, Food Court, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.155099,28.5411702,"North Indian, Street Food, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,206
7068,Red Mango,1,New Delhi,"Level 2, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1553877,28.5409809,"Cafe, Desserts",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,185
302152,Starbucks,1,New Delhi,"1st Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.15541266,28.54089671,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,256
312300,Peninsular Kitchen,1,New Delhi,"Level 3, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",77.1550949,28.5411409,"Seafood, South Indian, Andhra, Hyderabadi, Goan",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,336
5565,Mithapur,1,New Delhi,"4 & 5, Anand Lok Market, Opposite Gargi College, Anand Lok, New Delhi",Anand Lok,"Anand Lok, New Delhi",77.2187517,28.5555634,"Chinese, Fast Food, North Indian, South Indian",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,280
307113,Diggin,1,New Delhi,"Anand Lok Shopping Centre, Opposite Gargi College, Anand Lok, New Delhi",Anand Lok,"Anand Lok, New Delhi",77.2194983,28.5556355,"Italian, Continental, Cafe",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,2131
6258,Aggarwal Sweet India,1,New Delhi,"17, DDA Market, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3169197,28.6603476,"Fast Food, North Indian, Chinese, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,13
6094,Banzara's,1,New Delhi,"8, A Block, Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3063202,28.6594964,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,38
304592,Bobby Tikki Wala,1,New Delhi,"G-1, Ajnara Tower, DDA Market, Plot Number 1, Savita Vihar, Near Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3168615,28.6603647,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,69
18421481,Chennai Junction,1,New Delhi,"G-3, Pankaj Plaza, LSC, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3065547,28.6596493,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,11
310874,Chicken Bite,1,New Delhi,"G 3, Block A, Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3065301,28.6595397,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6
18313972,Chocolate Dreams,1,New Delhi,"D-130, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3068973,28.6594042,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18128860,Dial n Dine,1,New Delhi,"Shop 16, Ground Floor, DDA Market, Savita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.316909,28.6602285,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,80
310877,Fresh n Refresh,1,New Delhi,"Shop 4, Kamal Complex, Central Market, Pocket A, Surajmal Vihar, Near Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3066672,28.6596084,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,24
304687,Garden Hut,1,New Delhi,"Maharaja Surajmal Samadhi Park, Opposite C Block, Suraj Mal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.305701,28.6601278,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13
312444,Giani,1,New Delhi,"G-4, Pankaj Plaza, A Block, Local Shopping Centre, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3064966,28.6596561,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,12
18337975,Jugnu Gaming Zone and Cafe,1,New Delhi,"39, Opposite Bharat Petrol Pump, Near Yamuna Sports Complex, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3103233,28.6578549,"Cafe, North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
18124373,Keventer's South Indian & Chinese Food,1,New Delhi,"Shop No 5, Chetan Complex, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3068127,28.6594592,"Chinese, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9
305913,KTS,1,New Delhi,"Central Market, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.306795,28.65948,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,18
310447,Mandarin,1,New Delhi,"G-7, Pankaj Plaza, Surajmal Vihar, Near, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3061657,28.6598026,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,14
310858,Penguin Bakers & Shakers,1,New Delhi,"G-6, Pankaj Plaza, Local Shopping Complex, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3064705,28.6596774,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9
18332083,Rollmates,1,New Delhi,"G 4, Plot 10, LSC Market, Khetan Complex, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3064258,28.6595258,"Fast Food, North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
18361241,Tandoori Nights,1,New Delhi,"Plot 5, Sikka Mansion, Savita Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3169899,28.6604475,"Mughlai, North Indian",650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
305630,Burger Dominion,1,New Delhi,"G-5, Pankaj Plaza, Ground Floor, A Block, Surajmal Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3065439,28.6596325,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,251
18034049,Cafe Gainz,1,New Delhi,"Shop G-7, Plot 4, LSC, Surajmal Vihar, Near, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.306742,28.6595377,Healthy Food,350,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,42
